# age_bp	solar_modulation_potential_mev
1409	517.3646145200025
1410	510.0752260767387
1411	504.55742093700553
1412	502.8
1413	502.8
1414	506.42599499310325
1415	511.43289224952787
1416	521.1415725744656
1417	532.2793644305937
1418	547.2225616921274
1419	563.060706074695
1420	582.2953354110253
1421	602.1185612834004
1422	625.3255300669282
1423	648.9294742757869
1424	671.479446175853
1425	693.9593930414328
1426	719.7452408930674
1427	745.4980177786884
1428	767.057228977217
1429	788.1465794717228
1430	802.5541817810262
1431	816.0313595258779
1432	821.8557093955963
1433	826.3368109129922
1434	823.2713636131405
1435	818.2652429366984
1436	805.1860011239975
1437	790.4634751954228
1438	770.4358861697244
1439	749.0389005262366
1440	724.1065958207754
1441	700.4570888468821
1442	679.5098656312258
1443	659.1959842640352
1444	639.9858478516308
1445	622.2323609053277
1446	606.5985796760835
1447	593.4478107597197
1448	583.3318346702088
1449	575.3303428191897
1450	569.5059929494713
1451	565.3228835640934
1452	562.5639809942269
1453	560.6911459663824
1454	559.4649670464416
1455	558.2387881265008
1456	557.01260920656
1457	555.0406580493535
1458	552.6904817861338
1459	549.4022173402133
1460	545.7236805803911
1461	541.1268584274253
1462	536.2221427476626
1463	530.9129923874725
1464	525.4973688244011
1465	519.9964951719206
1466	514.4786900321874
1467	509.40895110611586
1468	504.4020538496913
1469	500.24094415776875
1470	496.1536810912997
1471	493.0498135186226
1472	489.98853522709834
1473	487.7405405405404
1474	485.5413886476268
1475	484.31520972768607
1476	483.1815060794932
1477	482.9771533667109
1478	482.81360036785367
1479	482.9157819445154
1480	483.21556225412553
1481	484.44174117406624
1482	485.6232667450058
1483	486.64508251162306
1484	487.4800694834721
1485	487.7866142134573
1486	487.87578807540996
1487	487.4670617687631
1488	486.38542890716786
1489	484.0352526439482
1490	481.32706279057874
1491	478.0572523374035
1492	474.7820084111191
1493	471.49962047389494
1494	468.71190317452186
1495	466.4553771988306
1496	465.1815981126269
1497	464.7712996204739
1498	465.1377198830709
1499	466.06084414585354
1500	468.67098825580786
1501	472.26091594440754
1502	476.55124628167005
1503	481.1671043183915
1504	486.00830811836477
1505	490.93163751987237
1506	495.373269053236
1507	499.68140322084326
1508	503.2202061644187
1509	506.6049951279552
1510	508.26839325093584
1511	509.7043643263756
1512	509.60851369371215
1513	509.4033644476356
1514	505.9698343504796
1515	502.4167914657916
1516	496.98033644476345
1517	491.38039899481964
1518	483.99540489255827
1519	476.41799066618796
1520	467.5970254884868
1521	458.4927172017647
1522	448.1326802748997
1523	437.6526078260416
1524	426.7802553977124
1525	416.1994666119603
1526	406.35230280028776
1527	397.8437766039288
1528	391.9973229396378
1529	386.90050261565267
1530	383.002666940199
1531	380.04167393199657
1532	378.29799476896267
1533	377.54923842248314
1534	377.8569465100774
1535	379.7564057852088
1536	383.038793722433
1537	387.64182778604
1538	393.180573362736
1539	401.32653605497933
1540	410.9685506205765
1541	422.71987281399043
1542	435.43847376788506
1543	448.38345556182384
1544	461.40976460331416
1545	474.19478920915054
1546	486.9140424658942
1547	499.8899943586848
1548	512.9163034001737
1549	525.1251820699559
1550	537.2289875884715
1551	547.315462331402
1552	557.2646904969486
1553	565.0892558592745
1554	572.8059185557489
1555	578.4475228228537
1556	583.9468177855277
1557	587.9470229242527
1558	591.8490306698122
1559	595.1314186070364
1560	598.4904969485611
1561	602.1829939996923
1562	606.1673214010978
1563	611.0906508026053
1564	616.514863062878
1565	623.1822135603646
1566	630.5761936509557
1567	639.3971588286578
1568	648.7350189763055
1569	658.8899066570928
1570	669.4935124878198
1571	680.6735730037445
1572	692.4540335401826
1573	704.864926406483
1574	717.4416863268029
1575	730.1609395835466
1576	740.9495358736344
1577	750.3859172265251
1578	756.61491435019
1579	761.025623140835
1580	762.4
1581	762.4
1582	758.0066464946921
1583	752.0576234678697
1584	742.6300748794743
1585	732.2700379526106
1586	720.1897430637473
1587	707.7788501974469
1588	697.1909631757105
1589	686.8309262488456
1590	679.0508410061213
1591	671.4380638856034
1592	667.1008384342373
1593	662.984291739533
1594	662.6756815142475
1595	662.718327246541
1596	665.7017128748524
1597	669.3039604978919
1598	676.0933854541715
1599	683.2873103235429
1600	691.9288411089966
1601	701.2476210071504
1602	712.358160588448
1603	722.9250282892714
1604	732.389075198025
1605	740.5428835965228
1606	746.612530219639
1607	750.909165723691
1608	752.966567225594
1609	753.8463967902886
1610	753.5377706908081
1611	751.8053495190577
1612	748.9248392572398
1613	746.4833144738196
1614	744.3230428968216
1615	743.9422149066406
1616	744.456591739108
1617	749.7193662877422
1618	756.8177665757935
1619	768.9521242670514
1620	782.5309741796125
1621	801.5942389794772
1622	821.7578108122001
1623	847.4063162226106
1624	873.7410554469715
1625	907.8511599197595
1626	942.4131680469138
1627	968.7492618692459
1628	995.0852792922524
1629	1021.4200185166133
1630	1046.9238413661853
1631	1065.8529088009889
1632	1083.4675856393383
1633	1094.5775537496145
1634	1104.052250398642
1635	1107.8586389589013
1636	1110.110663031737
1637	1108.3617818013477
1638	1104.4026438969183
1639	1096.0697392109462
1640	1085.8433928295879
1641	1072.6753459184204
1642	1057.4360559613208
1643	1039.639532969858
1644	1020.4963427807203
1645	1000.0241448485169
1646	980.4729348832435
1647	961.6477111408293
1648	937.6338871457222
1649	910.3719150249456
